edge_id,u,v,key,u_lat,u_lon,v_lat,v_lon,length_m,max_speed_kph,travel_time_s,name,highway,oneway,lanes,ref,bridge,tunnel,access,closed,traffic_mult,max_height_m,max_weight_tons
304522327_7220700663_0,304522327,7220700663,0,-23.8759077,29.4783967,-23.8753063,29.4790944,97.60251263866652,60.0,5.856150758319991,Diemeer Street,tertiary,True,"['1', '2']",unclassified,no,no,yes,False,1.0,,
304522333_304522338_0,304522333,304522338,0,-23.8801775,29.4713063,-23.8802977,29.4711735,19.01494196455707,60.0,1.1408965178734243,Diemeer Street,tertiary,False,2,unclassified,no,no,yes,False,1.0,,
304522333_314398493_0,304522333,314398493,0,-23.8801775,29.4713063,-23.880026,29.4716228,36.373353720504866,60.0,2.182401223230292,Diemeer Street,tertiary,False,2,unclassified,no,no,yes,False,1.0,,
304522338_304522406_0,304522338,304522406,0,-23.8802977,29.4711735,-23.8812981,29.4702552,145.23230666390253,60.0,8.713938399834152,Diemeer Street,tertiary,False,2,unclassified,no,no,yes,False,1.0,,
304522338_304522333_0,304522338,304522333,0,-23.8802977,29.4711735,-23.8801775,29.4713063,19.01494196455707,60.0,1.1408965178734243,Diemeer Street,tertiary,False,2,unclassified,no,no,yes,False,1.0,,
304522338_5991886804_0,304522338,5991886804,0,-23.8802977,29.4711735,-23.880085,29.4711296,24.09369964849256,30.0,2.8912439578191074,Van der Merwe Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
304522406_306399776_0,304522406,306399776,0,-23.8812981,29.4702552,-23.8822165,29.4694231,132.61615263121516,60.0,7.956969157872909,Diemeer Street,tertiary,False,2,unclassified,no,no,yes,False,1.0,,
304522406_304522338_0,304522406,304522338,0,-23.8812981,29.4702552,-23.8802977,29.4711735,145.23230666390253,60.0,8.713938399834152,Diemeer Street,tertiary,False,2,unclassified,no,no,yes,False,1.0,,
304522406_306399929_0,304522406,306399929,0,-23.8812981,29.4702552,-23.8804325,29.4697119,113.44890851899362,30.0,13.613869022279234,Bayman Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
304522406_1106843286_0,304522406,1106843286,0,-23.8812981,29.4702552,-23.8817121,29.4707525,68.38995316020316,30.0,8.206794379224378,Bayman Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
304522438_460202368_0,304522438,460202368,0,-23.8900546,29.461273,-23.8893545,29.4621322,117.00824272871444,60.0,7.020494563722866,Diemeer Street,unclassified,False,4,unclassified,no,no,yes,False,1.0,,
304522438_304595362_0,304522438,304595362,0,-23.8900546,29.461273,-23.8913601,29.4624169,186.01026235584257,30.0,22.32123148270111,Magazyn Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
304522438_460202374_0,304522438,460202374,0,-23.8900546,29.461273,-23.8900694,29.4554219,594.9531843278304,60.0,35.69719105966983,Die Meer Street,unclassified,False,4,unclassified,no,no,yes,False,1.0,,
304522510_304522511_0,304522510,304522511,0,-23.8902118,29.4541874,-23.8901491,29.4540668,14.104775020999838,60.0,0.8462865012599904,Die Meer Street,unclassified,False,2,unclassified,no,no,yes,False,1.0,,
304522510_7238917389_0,304522510,7238917389,0,-23.8902118,29.4541874,-23.8902108,29.4540276,16.246965291531662,65.0,0.8998319238386767,unamed,primary_link,True,1,unclassified,no,no,yes,False,1.0,,
304522510_460202374_0,304522510,460202374,0,-23.8902118,29.4541874,-23.8900694,29.4554219,128.5944503087917,60.0,7.715667018527501,Die Meer Street,unclassified,False,2,unclassified,no,no,yes,False,1.0,,
304522511_304522510_0,304522511,304522510,0,-23.8901491,29.4540668,-23.8902118,29.4541874,14.104775020999838,60.0,0.8462865012599904,Die Meer Street,unclassified,False,2,unclassified,no,no,yes,False,1.0,,
304522511_7242194933_0,304522511,7242194933,0,-23.8901491,29.4540668,-23.8900781,29.4539266,16.294240717726726,60.0,0.9776544430636036,Die Meer Street,unclassified,False,3,unclassified,no,no,yes,False,1.0,,
304522511_7238917389_0,304522511,7238917389,0,-23.8901491,29.4540668,-23.8902108,29.4540276,7.934298249254902,30.0,0.9521157899105883,19th Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
304522511_5973403158_0,304522511,5973403158,0,-23.8901491,29.4540668,-23.8889654,29.4547841,150.47457578428646,30.0,18.056949094114376,19th Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
304522512_7242194933_0,304522512,7242194933,0,-23.8900396,29.4538506,-23.8900781,29.4539266,8.833482852456898,60.0,0.530008971147414,Die Meer Street,unclassified,False,3,unclassified,no,no,yes,False,1.0,,
304522512_5973403157_0,304522512,5973403157,0,-23.8900396,29.4538506,-23.8885893,29.4546715,181.62068352045918,80.0,8.172930758420662,Landdros Mare Street,primary,True,"['3', '2']",R101,no,no,yes,False,1.0,,
304572771_1156191859_0,304572771,1156191859,0,-23.8777163,29.4350748,-23.8774317,29.4362323,121.8805638192888,60.0,7.312833829157328,Vermikuliet Street,tertiary,False,4,unclassified,no,no,yes,False,1.0,,
304573022_305352855_0,304573022,305352855,0,-23.905876,29.4420645,-23.9057136,29.4419385,22.139465706857703,60.0,1.328367942411462,Devenish Street,secondary,True,3,R567,no,no,yes,False,1.0,,
304573022_304573028_0,304573022,304573028,0,-23.905876,29.4420645,-23.906277,29.44198,45.5093779223745,60.0,2.73056267534247,Nelson Mandela Drive,secondary,True,2,unclassified,no,no,yes,False,1.0,,
304573028_1158871011_0,304573028,1158871011,0,-23.906277,29.44198,-23.9090644,29.4408461,330.78187539314894,60.0,19.846912523588937,Nelson Mandela Drive,secondary,True,"['4', '2']",unclassified,yes,no,yes,False,1.0,5.0,30.0
304573034_3819600921_0,304573034,3819600921,0,-23.9152469,29.4438157,-23.9154205,29.4440679,34.97314885117042,80.0,1.573791698302669,Thabo Mbeki Street,primary,True,2,R101,no,no,yes,False,1.0,,
304573034_49429373_0,304573034,49429373,0,-23.9152469,29.4438157,-23.9149804,29.4440256,36.5321806913465,80.0,1.6439481311105923,Grobler Street,primary,True,2,R101,no,no,yes,False,1.0,,
304573117_5986242608_0,304573117,5986242608,0,-23.9040493,29.4786711,-23.9044066,29.4784534,45.47795573603863,60.0,2.728677344162318,Gazelle Street,primary,False,3,R81,no,no,yes,False,1.0,,
304573117_4355326446_0,304573117,4355326446,0,-23.9040493,29.4786711,-23.9037299,29.480101,149.63591445043173,60.0,8.978154867025903,Grobler Street,primary,True,4,R71,no,no,yes,False,1.0,,
304573117_4355326438_0,304573117,4355326438,0,-23.9040493,29.4786711,-23.9032357,29.4790287,99.44099303800087,60.0,5.966459582280052,Munnik Avenue,primary,False,4,R81,no,no,yes,False,1.0,,
304573129_304573172_0,304573129,304573172,0,-23.9000259,29.4790714,-23.9016955,29.4786962,194.712490689214,60.0,11.68274944135284,Munnik Avenue,primary,True,"['3', '2']",R81,no,no,yes,False,1.0,,
304573140_4355326407_0,304573140,4355326407,0,-23.8960005,29.484007,-23.8959206,29.4839324,11.68130521046755,30.0,1.401756625256106,Meteor Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
304573140_4355326416_0,304573140,4355326416,0,-23.8960005,29.484007,-23.8994775,29.4797215,582.6369069146115,60.0,34.958214414876686,Munnik Avenue,primary,True,2,R81,no,no,yes,False,1.0,,
304573141_5991624498_0,304573141,5991624498,0,-23.8893128,29.4921113,-23.889459,29.4919252,24.945327042069184,60.0,1.496719622524151,Munnik Avenue,primary,True,2,R81,no,no,yes,False,1.0,,
304573141_4355326401_0,304573141,4355326401,0,-23.8893128,29.4921113,-23.8892495,29.4920458,9.689638176744129,60.0,0.5813782906046477,De Wet Drive,tertiary,True,2,unclassified,no,no,yes,False,1.0,,
304573144_4355326398_0,304573144,4355326398,0,-23.8830235,29.4997374,-23.8829536,29.4996086,15.22849536832838,40.0,1.370564583149554,Veldspaat Street,tertiary,True,2,unclassified,no,no,yes,False,1.0,,
304573144_1318642445_0,304573144,1318642445,0,-23.8830235,29.4997374,-23.883252,29.4994404,39.50505631367309,60.0,2.370303378820385,Munnik Avenue,primary,True,2,R81,no,no,yes,False,1.0,,
304573172_4355326435_0,304573172,4355326435,0,-23.9016955,29.4786962,-23.9017138,29.4786029,9.700628805946863,30.0,1.1640754567136236,Jorissen Street,residential,False,4,unclassified,no,no,yes,False,1.0,,
304573172_4355326592_0,304573172,4355326592,0,-23.9016955,29.4786962,-23.9027561,29.4788955,120.03130468470448,60.0,7.201878281082269,Munnik Avenue,primary,True,2,R81,no,no,yes,False,1.0,,
304573174_304595238_0,304573174,304595238,0,-23.9028519,29.4727363,-23.9017056,29.4724573,130.6143581218194,60.0,7.836861487309164,Potgieter Avenue,tertiary,False,4,unclassified,no,no,yes,False,1.0,,
304573174_1106843270_0,304573174,1106843270,0,-23.9028519,29.4727363,-23.9039505,29.4729897,124.85216754836144,60.0,7.491130052901687,Webster Street,tertiary,False,4,unclassified,no,no,yes,False,1.0,,
304573174_460201984_0,304573174,460201984,0,-23.9028519,29.4727363,-23.9035606,29.4692145,366.5899806506242,30.0,43.990797678074905,Jorissen Street,residential,False,4,unclassified,no,no,yes,False,1.0,,
304573174_305234443_0,304573174,305234443,0,-23.9028519,29.4727363,-23.902207,29.4760582,345.23153451275357,30.0,41.42778414153043,Jorissen Street,residential,False,4,unclassified,no,no,yes,False,1.0,,
304573175_305352969_0,304573175,305352969,0,-23.9018064,29.4780455,-23.9018343,29.4779304,12.105250491292287,30.0,1.4526300589550742,Jorissen Street,residential,False,4,unclassified,no,no,yes,False,1.0,,
304573175_4355326593_0,304573175,4355326593,0,-23.9018064,29.4780455,-23.9017824,29.478253,21.262410608091102,30.0,2.551489272970932,Jorissen Street,residential,False,4,unclassified,no,no,yes,False,1.0,,
304573175_4355326410_0,304573175,4355326410,0,-23.9018064,29.4780455,-23.9009876,29.4785689,110.48224893743249,65.0,6.119016864227031,unamed,primary_link,True,1,unclassified,no,no,yes,False,1.0,,
304573181_4355326424_0,304573181,4355326424,0,-23.8999991,29.4797445,-23.8998818,29.4796316,17.37403802459958,30.0,2.0848845629519497,Gemini Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
304573181_302562972_0,304573181,302562972,0,-23.8999991,29.4797445,-23.9001558,29.4799943,30.9191797536455,30.0,3.7103015704374602,Gemini Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
304573181_304573129_0,304573181,304573129,0,-23.8999991,29.4797445,-23.9000259,29.4790714,72.06676934201175,65.0,3.991390302019113,unamed,primary_link,True,1,unclassified,no,no,yes,False,1.0,,
304573494_1327001065_0,304573494,1327001065,0,-23.9211006,29.4524066,-23.9218548,29.4525199,84.70251999401927,60.0,5.082151199641157,Church Street,primary,False,"['5', '2']",R37,no,no,yes,False,1.0,,
304573494_302816101_0,304573494,302816101,0,-23.9211006,29.4524066,-23.9207767,29.452334,36.76429698271097,60.0,2.205857818962658,Church Street,primary,False,4,R37,no,no,yes,False,1.0,,
304573494_5975881118_0,304573494,5975881118,0,-23.9211006,29.4524066,-23.9208275,29.4520584,47.621620567843316,65.0,2.6375051391420916,unamed,primary_link,True,1,unclassified,no,no,yes,False,1.0,,
304573495_49429346_0,304573495,49429346,0,-23.9097485,29.4497625,-23.9093696,29.4516394,195.42083554014002,60.0,11.725250132408402,Grobler Street,primary,True,4,R101,no,no,yes,False,1.0,,
304573495_460201944_0,304573495,460201944,0,-23.9097485,29.4497625,-23.9075266,29.4492356,252.81014168315508,30.0,30.33721700197861,Church Street,unclassified,False,4,unclassified,no,no,yes,False,1.0,,
304573495_460201982_0,304573495,460201982,0,-23.9097485,29.4497625,-23.9119338,29.450254,248.0905086213698,80.0,11.164072887961641,Church Street,primary,False,4,R37,no,no,yes,False,1.0,,
304595237_7239590115_0,304595237,7239590115,0,-23.9285598,29.4667942,-23.927549,29.4658416,148.34799677493115,60.0,8.900879806495869,Dorp Street,tertiary,True,2,D3338,no,no,yes,False,1.0,,
304595237_7239590103_0,304595237,7239590103,0,-23.9285598,29.4667942,-23.9284923,29.466873,10.9763590359911,40.0,0.987872313239199,Webster Street,tertiary,False,4,unclassified,no,no,yes,False,1.0,,
304595238_1106843375_0,304595238,1106843375,0,-23.9017056,29.4724573,-23.9010403,29.4757977,347.60670077623547,30.0,41.71280409314826,Kleinenberg Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
304595238_1106843765_0,304595238,1106843765,0,-23.9017056,29.4724573,-23.9023983,29.4689463,365.2670649199271,30.0,43.83204779039125,Kleinenberg Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
304595238_12318720758_0,304595238,12318720758,0,-23.9017056,29.4724573,-23.9010432,29.4719539,90.04203804587165,60.0,5.402522282752299,Potgieter Avenue,tertiary,False,4,unclassified,no,no,yes,False,1.0,,
304595238_304573174_0,304595238,304573174,0,-23.9017056,29.4724573,-23.9028519,29.4727363,130.6143581218194,60.0,7.836861487309164,Potgieter Avenue,tertiary,False,4,unclassified,no,no,yes,False,1.0,,
304595240_5973367442_0,304595240,5973367442,0,-23.8837895,29.4575285,-23.8835441,29.457671,30.895156366844105,80.0,1.3902820365079847,Landdros Mare Street,primary,True,2,R101,no,no,yes,False,1.0,,
304595240_7242194943_0,304595240,7242194943,0,-23.8837895,29.4575285,-23.8838751,29.4575892,11.343996284493219,60.0,0.6806397770695931,Potgieter Avenue,tertiary,False,4,unclassified,no,no,yes,False,1.0,,
304595241_304735328_0,304595241,304735328,0,-23.8955801,29.4627495,-23.8954129,29.4637399,102.39019139958573,30.0,12.286822967950288,Van Warmelo Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
304595241_304595243_0,304595241,304595243,0,-23.8955801,29.4627495,-23.8969449,29.462755,151.76008034291587,30.0,18.211209641149907,Plein Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
304595241_304735331_0,304595241,304735331,0,-23.8955801,29.4627495,-23.8931752,29.4632132,297.53578376565787,30.0,35.70429405187895,Plein Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
304595243_304595241_0,304595243,304595241,0,-23.8969449,29.462755,-23.8955801,29.4627495,151.76008034291587,30.0,18.211209641149907,Plein Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
304595243_305352878_0,304595243,305352878,0,-23.8969449,29.462755,-23.8978897,29.462779,105.08544406609953,30.0,12.610253287931943,Plein Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
304595243_332092839_0,304595243,332092839,0,-23.8969449,29.462755,-23.8969466,29.4623489,41.285755290705445,30.0,4.954290634884654,Hospital Street,residential,False,4,unclassified,no,no,yes,False,1.0,,
304595248_304735343_0,304595248,304735343,0,-23.8970843,29.4553408,-23.8974105,29.4536081,179.84663625081632,30.0,21.581596350097957,Hospital Street,residential,False,4,unclassified,no,no,yes,False,1.0,,
304595248_460202357_0,304595248,460202357,0,-23.8970843,29.4553408,-23.8969685,29.4570414,173.80094050668424,30.0,20.85611286080211,Hospital Street,residential,False,"['5', '4']",unclassified,no,no,yes,False,1.0,,
304595248_5991665022_0,304595248,5991665022,0,-23.8970843,29.4553408,-23.8996383,29.4559054,289.7770105532285,30.0,34.773241266387416,Voortrekker Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
304595252_5993824290_0,304595252,5993824290,0,-23.8984533,29.4473447,-23.8958459,29.4461435,1511.0497069052012,30.0,181.32596482862414,Church Street,unclassified,False,2,unclassified,no,no,yes,False,1.0,,
304595252_4312442428_0,304595252,4312442428,0,-23.8984533,29.4473447,-23.8986219,29.4474525,21.755924726997804,30.0,2.610710967239737,Church Street,unclassified,False,2,unclassified,no,no,yes,False,1.0,,
304595286_1327750697_0,304595286,1327750697,0,-23.9198801,29.4624244,-23.9188955,29.4619089,125.99179505758204,40.0,11.339261555182382,Dorp Street,tertiary,True,2,D3338,no,no,yes,False,1.0,,
304595286_814781432_0,304595286,814781432,0,-23.9198801,29.4624244,-23.9216342,29.4628127,199.00051865702025,60.0,11.940031119421215,Dorp Street,tertiary,False,4,D3338,no,no,yes,False,1.0,,
304595340_304595360_0,304595340,304595360,0,-23.8912001,29.4556583,-23.8917266,29.455782,59.87976712886276,60.0,3.5927860277317656,Dorp Street,tertiary,True,3,unclassified,no,no,yes,False,1.0,,
304595340_7238917389_0,304595340,7238917389,0,-23.8912001,29.4556583,-23.8902108,29.4540276,388.0187850235622,30.0,46.56225420282746,"['Doctor Annecke Street', '19th Avenue']",residential,False,1,unclassified,no,no,yes,False,1.0,,
304595360_304595362_0,304595360,304595362,0,-23.8917266,29.455782,-23.8913601,29.4624169,687.1395686056784,30.0,82.4567482326814,College Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
304595360_304735364_0,304595360,304735364,0,-23.8917266,29.455782,-23.8923124,29.4559197,66.62549429477554,60.0,3.997529657686532,Dorp Street,tertiary,True,3,unclassified,no,no,yes,False,1.0,,
304595362_304595360_0,304595362,304595360,0,-23.8913601,29.4624169,-23.8917266,29.455782,687.1395686056785,30.0,82.45674823268142,College Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
304595362_304522438_0,304595362,304522438,0,-23.8913601,29.4624169,-23.8900546,29.461273,186.01026235584257,30.0,22.32123148270111,Magazyn Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
304595362_1106843234_0,304595362,1106843234,0,-23.8913601,29.4624169,-23.89208,29.4629491,96.92622567857588,30.0,11.631147081429106,Magazyn Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
304622510_304622555_0,304622510,304622555,0,-23.8923408,29.4905679,-23.8915943,29.4898404,111.17848629660449,30.0,13.341418355592538,Vega Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
304622510_304622521_0,304622510,304622521,0,-23.8923408,29.4905679,-23.8937362,29.4894499,205.2726609690937,30.0,24.632719316291244,Taurus Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
304622510_304622524_0,304622510,304622524,0,-23.8923408,29.4905679,-23.8935597,29.491379,166.99605379681896,30.0,20.039526455618276,Vega Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
304622514_4355326631_0,304622514,4355326631,0,-23.8929575,29.4876529,-23.8931029,29.4877992,21.968722170824606,30.0,2.6362466604989527,Apollo Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
